Sentiment: 0.743     Timestamp: 1557379260466   Tweet:   Over 50? #Shingles vaccine could help protect your vision: https://t.co/c1PVKS5Htg
Sentiment: 0.4404    Timestamp: 1557379264102   Tweet:   Vaccination is not the only option now. There is something better than vaccine to eradicate viruses 
Sentiment: 0.0       Timestamp: 1557379265244   Tweet:   RT @GaviSeth: #Rwanda was the first African country to introduced the #HPV vaccine. They now report 
Sentiment: -0.1531   Timestamp: 1557379267325   Tweet:   RT @nytimes: Confronting an Ebola outbreak in the Democratic Republic of Congo, the World Health Org
Sentiment: 0.6486    Timestamp: 1557379267880   Tweet:   RT @MrDane1982: You know why I can be 

Pro Life
Pro Abortion
Pro Choice

Well it's pretty simple, i
Sentiment: 0.0       Timestamp: 1557379268767   Tweet:   RT @aetiology: Not the Onion. Remember the Kentucky student who sued to go back to school during a c
Sentiment: 0.1027    Timestamp: 1557379273429   Tweet:   RT @UnplannedMovie: Pro-life or pro-choice, independent or partisan, we should all be able to get be
Sentiment: 0.1027    Timestamp: 1557379274108   Tweet:   RT @UnplannedMovie: Pro-life or pro-choice, independent or partisan, we should all be able to get be
Sentiment: -0.2481   Timestamp: 1557379275706   Tweet:   Thank God he didn't get to infect anyone at school! #JeromeKunkel's "faith" could have been devastat
Sentiment: 0.6486    Timestamp: 1557379276425   Tweet:   RT @MrDane1982: You know why I can be 

Pro Life
Pro Abortion
Pro Choice

Well it's pretty simple, i
Sentiment: -0.8114   Timestamp: 1557379280100   Tweet:   Unfortunately, there's still no vaccine for stupidity!!!
Sentiment: 0.0       Timestamp: 1557379281472   Tweet:   RT @GaviSeth: #Rwanda was the first African country to introduced the #HPV vaccine. They now report 
Sentiment: 0.6166    Timestamp: 1557379281770   Tweet:   RT @aryaoIogy: SOMEONE SAID "FREE ABORTION THANOS IS PRO-CHOICE" YALL EUSKSJKSJSJSJ https://t.co/A16
Sentiment: -0.4019   Timestamp: 1557379283631   Tweet:   RT @Jordan_Sather_: The Washington Post promoting misinformation, saying arrests and fines are "abso
Sentiment: 0.0       Timestamp: 1557379283751   Tweet:   RT @CharlesRobinson: https://t.co/adTFnjKWkg https://t.co/daDV0HGEPY
Sentiment: -0.0572   Timestamp: 1557379286483   Tweet:   He sued because he didn't want the chickenpox vaccine. He got chickenpox - CNN
https://t.co/PcGdjfmR
Sentiment: -0.1531   Timestamp: 1557379289492   Tweet:   RT @EricIdle: Kentucky teen who sued over vaccine gets chickenpox

The God of Irony strikes again. h
Sentiment: -0.8728   Timestamp: 1557379290469   Tweet:   RT @thereal_truther: Comparing vaccines to the Holocaust is horrible.

Claiming vaccines are MORE ev
Sentiment: -0.3182   Timestamp: 1557379291072   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: 0.0       Timestamp: 1557379292802   Tweet:   @Czarnopis @theshow55 @MichaelBerrySho https://t.co/JQp5r9pf8H for the adhd horseshit

https://t.co/
Sentiment: -0.1531   Timestamp: 1557379300310   Tweet:   RT @nytimes: Confronting an Ebola outbreak in the Democratic Republic of Congo, the World Health Org
Sentiment: 0.4404    Timestamp: 1557379304867   Tweet:   RT @LizSzabo: Thanks to the polio vaccine, the U.S. has been polio-free for 40 years. So people may 
Sentiment: 0.5106    Timestamp: 1557379307850   Tweet:   RT @DocBastard: In case you didn't know, the measles-mumps-rubella vaccine is free in Canada.

#Vacc
Sentiment: 0.0       Timestamp: 1557379309462   Tweet:   Marin Voice: California can continue to lead in vaccine legislation - Marin Independent Journal... h
Sentiment: 0.4199    Timestamp: 1557379312745   Tweet:   Praying for Andre and all pro-life and Pro-choice people!
Sentiment: -0.3182   Timestamp: 1557379314895   Tweet:   RT @ImaniOrWhatever: You can be anti abortion for yourself and pro choice for anyone who isn't you b
Sentiment: -0.7481   Timestamp: 1557379317181   Tweet:   RT @SteelTyton: Today's #BuffoonBuffet...

Is there ANY level of dumb-ass #Liberals can't reach? LMF
Sentiment: -0.5574   Timestamp: 1557379321149   Tweet:   Anti-Vax Teen Who Sued Over School Health Ban Has Come Down With Chickenpox - ScienceAlert https://t
Sentiment: 0.1941    Timestamp: 1557379321936   Tweet:   FYI had the prev Guard vaccine but got newer Guard 9 this year &amp; my insurance covered, just had 
Sentiment: -0.6972   Timestamp: 1557379325808   Tweet:   RT @Charbrevolution: New York has been taken over by child poisoning evil
New York just voted YES fo
Sentiment: 0.0       Timestamp: 1557379326062   Tweet:   @Dicky_Paul_95 @mcfunny @troydee @DanielBABanks @MsTrixter @TYLERG927 @mc40_e @swani741 @WendyOrent 
